,Store,ds,y,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Date_dayofweek,Date_month,Date_year,Date_day,IsHoliday_label,Type_B,Type_C
3036,22,2010-09-24,902779.25,119557,65.14,2.718,0.0,0.0,0.0,0.0,0.0,136.6317821,8.433,4,9,2010,24,0,1,0
5896,42,2010-09-24,492262.95999999996,39690,85.75,2.939,0.0,0.0,0.0,0.0,0.0,126.1900333,9.199,4,9,2010,24,0,0,1
3180,23,2010-10-01,1129909.44,114533,62.07,2.717,0.0,0.0,0.0,0.0,0.0,132.7568,5.287,4,10,2010,1,0,1,0
1321,10,2010-10-01,1645892.97,126512,86.01,3.001,0.0,0.0,0.0,0.0,0.0,126.2346,9.003,4,10,2010,1,0,1,0
2036,15,2010-10-01,566945.95,123737,59.69,2.84,0.0,0.0,0.0,0.0,0.0,132.7568,8.067,4,10,2010,1,0,1,0
34,1,2010-10-01,1453329.5,151315,71.89,2.603,0.0,0.0,0.0,0.0,0.0,211.6719895,7.838,4,10,2010,1,0,0,0
5754,41,2010-10-01,1109216.35,196321,62.67,2.759,0.0,0.0,0.0,0.0,0.0,190.6738241,7.508,4,10,2010,1,0,0,0
3466,25,2010-10-01,658640.14,128107,57.56,2.707,0.0,0.0,0.0,0.0,0.0,204.8850973,7.484,4,10,2010,1,0,1,0
5897,42,2010-10-01,481523.93,39690,86.01,3.001,0.0,0.0,0.0,0.0,0.0,126.2346,9.003,4,10,2010,1,0,0,1
3752,27,2010-10-01,1543532.83,204184,70.19,2.84,0.0,0.0,0.0,0.0,0.0,136.6297571,8.021,4,10,2010,1,0,0,0
2608,19,2010-10-01,1379456.3,203819,59.91,2.84,0.0,0.0,0.0,0.0,0.0,132.7568,8.067,4,10,2010,1,0,0,0
4038,29,2010-10-01,474698.01,93638,69.31,2.717,0.0,0.0,0.0,0.0,0.0,132.7568,10.524,4,10,2010,1,0,1,0
4181,30,2010-10-01,445475.3,42988,70.28,2.603,0.0,0.0,0.0,0.0,0.0,211.3298742,8.163,4,10,2010,1,0,0,1
6183,44,2010-10-01,300152.45,39910,68.74,2.853,0.0,0.0,0.0,0.0,0.0,126.2346,7.61,4,10,2010,1,0,0,1
3895,28,2010-10-01,1203080.41,206302,85.2,3.001,0.0,0.0,0.0,0.0,0.0,126.2346,14.313,4,10,2010,1,0,0,0
2465,18,2010-10-01,948977.5,120653,67.76,2.717,0.0,0.0,0.0,0.0,0.0,132.7568,9.331,4,10,2010,1,0,1,0
4324,31,2010-10-01,1213981.6400000001,203750,70.28,2.603,0.0,0.0,0.0,0.0,0.0,211.3298742,8.163,4,10,2010,1,0,0,0
2894,21,2010-10-01,677158.39,140167,70.28,2.603,0.0,0.0,0.0,0.0,0.0,211.3298742,8.163,4,10,2010,1,0,1,0
2322,17,2010-10-01,829207.27,93188,60.07,2.853,0.0,0.0,0.0,0.0,0.0,126.2346,6.885,4,10,2010,1,0,1,0
1464,11,2010-10-01,1182490.46,207499,75.11,2.603,0.0,0.0,0.0,0.0,0.0,214.9846548,7.564,4,10,2010,1,0,0,0
3609,26,2010-10-01,923221.52,152513,57.8,2.717,0.0,0.0,0.0,0.0,0.0,132.7568,8.149,4,10,2010,1,0,0,0
6326,45,2010-10-01,690007.76,118221,70.58,2.707,0.0,0.0,0.0,0.0,0.0,182.7168385,8.724,4,10,2010,1,0,1,0
3037,22,2010-10-01,905987.17,119557,69.31,2.717,0.0,0.0,0.0,0.0,0.0,136.6297571,8.572,4,10,2010,1,0,1,0
4467,32,2010-10-01,1061089.56,203007,66.14,2.759,0.0,0.0,0.0,0.0,0.0,190.6738241,9.137,4,10,2010,1,0,0,0
5468,39,2010-10-01,1219583.91,184109,72.74,2.603,0.0,0.0,0.0,0.0,0.0,210.4404433,8.476,4,10,2010,1,0,0,0
1178,9,2010-10-01,495692.19,125833,69.08,2.603,0.0,0.0,0.0,0.0,0.0,215.2141341,6.56,4,10,2010,1,0,1,0
320,3,2010-10-01,358784.1,37392,73.6,2.603,0.0,0.0,0.0,0.0,0.0,214.9846548,7.564,4,10,2010,1,0,1,0
1893,14,2010-10-01,1855703.66,200898,70.58,2.707,0.0,0.0,0.0,0.0,0.0,182.7168385,8.724,4,10,2010,1,0,0,0
5182,37,2010-10-01,529877.9299999999,39910,74.66,2.603,0.0,0.0,0.0,0.0,0.0,210.4404433,8.476,4,10,2010,1,0,0,1
463,4,2010-10-01,1842821.02,205863,63.96,2.619,0.0,0.0,0.0,0.0,0.0,126.2346,7.127,4,10,2010,1,0,0,0
892,7,2010-10-01,448998.73,70713,49.99,2.759,0.0,0.0,0.0,0.0,0.0,190.6738241,9.137,4,10,2010,1,0,1,0
5611,40,2010-10-01,891152.33,155083,62.01,2.717,0.0,0.0,0.0,0.0,0.0,132.7568,5.287,4,10,2010,1,0,0,0
5039,36,2010-10-01,422169.47,39910,74.66,2.567,0.0,0.0,0.0,0.0,0.0,210.4404433,8.476,4,10,2010,1,0,0,0
1035,8,2010-10-01,804105.49,155078,68.7,2.603,0.0,0.0,0.0,0.0,0.0,215.0310029,6.433,4,10,2010,1,0,0,0
177,2,2010-10-01,1827440.43,202307,69.24,2.603,0.0,0.0,0.0,0.0,0.0,211.3298742,8.163,4,10,2010,1,0,0,0
3323,24,2010-10-01,1215273.2,203819,66.88,2.84,0.0,0.0,0.0,0.0,0.0,132.7568,8.275,4,10,2010,1,0,0,0
2179,16,2010-10-01,463977.54,57197,59.39,2.759,0.0,0.0,0.0,0.0,0.0,190.6738241,6.986,4,10,2010,1,0,1,0
1750,13,2010-10-01,1765584.48,219622,68.74,2.853,0.0,0.0,0.0,0.0,0.0,126.2346,7.795,4,10,2010,1,0,0,0
4753,34,2010-10-01,865709.11,158114,70.13,2.619,0.0,0.0,0.0,0.0,0.0,126.2346,10.21,4,10,2010,1,0,0,0
749,6,2010-10-01,1328468.89,202505,70.69,2.603,0.0,0.0,0.0,0.0,0.0,213.1907129,7.007,4,10,2010,1,0,0,0
1607,12,2010-10-01,850936.26,112238,85.2,3.001,0.0,0.0,0.0,0.0,0.0,126.2346,14.313,4,10,2010,1,0,1,0
4896,35,2010-10-01,771065.21,103681,70.19,2.707,0.0,0.0,0.0,0.0,0.0,136.6297571,8.763,4,10,2010,1,0,1,0
4610,33,2010-10-01,224294.39,39690,91.45,3.001,0.0,0.0,0.0,0.0,0.0,126.2346,9.265,4,10,2010,1,0,0,0
6040,43,2010-10-01,657108.77,41062,77.93,2.603,0.0,0.0,0.0,0.0,0.0,203.5934286,10.21,4,10,2010,1,0,0,1
2751,20,2010-10-01,1933719.21,203742,61.08,2.707,0.0,0.0,0.0,0.0,0.0,204.8850973,7.484,4,10,2010,1,0,0,0
606,5,2010-10-01,283178.12,34875,71.1,2.603,0.0,0.0,0.0,0.0,0.0,212.2269463,6.768,4,10,2010,1,0,1,0
5325,38,2010-10-01,360256.58,39690,85.2,3.001,0.0,0.0,0.0,0.0,0.0,126.2346,14.313,4,10,2010,1,0,0,1
3038,22,2010-10-08,1015051.62,119557,56.32,2.776,0.0,0.0,0.0,0.0,0.0,136.6277321,8.572,4,10,2010,8,0,1,0
2752,20,2010-10-08,2060389.27,203742,51.5,2.764,0.0,0.0,0.0,0.0,0.0,204.951982,7.484,4,10,2010,8,0,0,0
3610,26,2010-10-08,1001069.52,152513,46.81,2.776,0.0,0.0,0.0,0.0,0.0,132.7516667,8.149,4,10,2010,8,0,0,0
3753,27,2010-10-08,1707662.87,204184,57.78,2.903,0.0,0.0,0.0,0.0,0.0,136.6277321,8.021,4,10,2010,8,0,0,0
2609,19,2010-10-08,1428960.72,203819,53.74,2.903,0.0,0.0,0.0,0.0,0.0,132.7516667,8.067,4,10,2010,8,0,0,0
2037,15,2010-10-08,591603.79,123737,52.19,2.903,0.0,0.0,0.0,0.0,0.0,132.7516667,8.067,4,10,2010,8,0,1,0
3181,23,2010-10-08,1179851.68,114533,50.75,2.776,0.0,0.0,0.0,0.0,0.0,132.7516667,5.287,4,10,2010,8,0,1,0
2895,21,2010-10-08,680579.49,140167,65.76,2.633,0.0,0.0,0.0,0.0,0.0,211.4044906,8.163,4,10,2010,8,0,1,0
3467,25,2010-10-08,674283.86,128107,48.46,2.764,0.0,0.0,0.0,0.0,0.0,204.951982,7.484,4,10,2010,8,0,1,0
4468,32,2010-10-08,1085483.44,203007,61.81,2.745,0.0,0.0,0.0,0.0,0.0,190.7763218,9.137,4,10,2010,8,0,0,0
1894,14,2010-10-08,2091663.2,200898,56.49,2.764,0.0,0.0,0.0,0.0,0.0,182.7640032,8.724,4,10,2010,8,0,0,0
3896,28,2010-10-08,1334571.87,206302,71.82,3.013,0.0,0.0,0.0,0.0,0.0,126.2791667,14.313,4,10,2010,8,0,0,0
2466,18,2010-10-08,1107432.71,120653,54.73,2.776,0.0,0.0,0.0,0.0,0.0,132.7516667,9.331,4,10,2010,8,0,1,0
4325,31,2010-10-08,1300131.68,203750,65.76,2.633,0.0,0.0,0.0,0.0,0.0,211.4044906,8.163,4,10,2010,8,0,0,0
4754,34,2010-10-08,931710.67,158114,65.21,2.645,0.0,0.0,0.0,0.0,0.0,126.2791667,10.21,4,10,2010,8,0,0,0
1751,13,2010-10-08,1871924.07,219622,63.03,2.841,0.0,0.0,0.0,0.0,0.0,126.2791667,7.795,4,10,2010,8,0,0,0
4039,29,2010-10-08,530059.06,93638,56.32,2.776,0.0,0.0,0.0,0.0,0.0,132.7516667,10.524,4,10,2010,8,0,1,0
2323,17,2010-10-08,827738.06,93188,58.06,2.841,0.0,0.0,0.0,0.0,0.0,126.2791667,6.885,4,10,2010,8,0,1,0
2180,16,2010-10-08,442894.2,57197,54.29,2.745,0.0,0.0,0.0,0.0,0.0,190.7763218,6.986,4,10,2010,8,0,1,0
4182,30,2010-10-08,462080.47000000003,42988,65.76,2.633,0.0,0.0,0.0,0.0,0.0,211.4044906,8.163,4,10,2010,8,0,0,1
3324,24,2010-10-08,1361944.94,203819,54.82,2.903,0.0,0.0,0.0,0.0,0.0,132.7516667,8.275,4,10,2010,8,0,0,0
4611,33,2010-10-08,266484.19,39690,79.02,2.924,0.0,0.0,0.0,0.0,0.0,126.2791667,9.265,4,10,2010,8,0,0,0
1608,12,2010-10-08,918335.68,112238,71.82,3.013,0.0,0.0,0.0,0.0,0.0,126.2791667,14.313,4,10,2010,8,0,1,0
1322,10,2010-10-08,1772192.42,126512,77.04,2.924,0.0,0.0,0.0,0.0,0.0,126.2791667,9.003,4,10,2010,8,0,1,0
750,6,2010-10-08,1360317.9,202505,65.21,2.633,0.0,0.0,0.0,0.0,0.0,213.2661373,7.007,4,10,2010,8,0,0,0
5755,41,2010-10-08,1162042.24,196321,57.1,2.745,0.0,0.0,0.0,0.0,0.0,190.7763218,7.508,4,10,2010,8,0,0,0
1465,11,2010-10-08,1293472.8,207499,68.71,2.633,0.0,0.0,0.0,0.0,0.0,215.060858,7.564,4,10,2010,8,0,0,0
5040,36,2010-10-08,444351.61,39910,66.34,2.595,0.0,0.0,0.0,0.0,0.0,210.5144398,8.476,4,10,2010,8,0,0,0
35,1,2010-10-08,1508239.93,151315,63.93,2.633,0.0,0.0,0.0,0.0,0.0,211.7467544,7.838,4,10,2010,8,0,0,0
6327,45,2010-10-08,745782.1,118221,56.49,2.764,0.0,0.0,0.0,0.0,0.0,182.7640032,8.724,4,10,2010,8,0,1,0
178,2,2010-10-08,1849921.44,202307,63.19,2.633,0.0,0.0,0.0,0.0,0.0,211.4044906,8.163,4,10,2010,8,0,0,0
5612,40,2010-10-08,972405.38,155083,52.02,2.776,0.0,0.0,0.0,0.0,0.0,132.7516667,5.287,4,10,2010,8,0,0,0
893,7,2010-10-08,480239.88,70713,44.13,2.745,0.0,0.0,0.0,0.0,0.0,190.7763218,9.137,4,10,2010,8,0,1,0
5183,37,2010-10-08,524483.65,39910,66.34,2.633,0.0,0.0,0.0,0.0,0.0,210.5144398,8.476,4,10,2010,8,0,0,1
6184,44,2010-10-08,279524.44,39910,63.03,2.841,0.0,0.0,0.0,0.0,0.0,126.2791667,7.61,4,10,2010,8,0,0,1
321,3,2010-10-08,395107.35000000003,37392,66.99,2.633,0.0,0.0,0.0,0.0,0.0,215.060858,7.564,4,10,2010,8,0,1,0
1179,9,2010-10-08,505069.21,125833,65.35,2.633,0.0,0.0,0.0,0.0,0.0,215.290437,6.56,4,10,2010,8,0,1,0
5326,38,2010-10-08,351271.36,39690,71.82,3.013,0.0,0.0,0.0,0.0,0.0,126.2791667,14.313,4,10,2010,8,0,0,1
4897,35,2010-10-08,874615.32,103681,57.78,2.764,0.0,0.0,0.0,0.0,0.0,136.6277321,8.763,4,10,2010,8,0,1,0
6041,43,2010-10-08,713332.54,41062,72.81,2.633,0.0,0.0,0.0,0.0,0.0,203.6651786,10.21,4,10,2010,8,0,0,1
5898,42,2010-10-08,599759.45,39690,77.04,2.924,0.0,0.0,0.0,0.0,0.0,126.2791667,9.003,4,10,2010,8,0,0,1
1036,8,2010-10-08,870349.86,155078,62.94,2.633,0.0,0.0,0.0,0.0,0.0,215.1072262,6.433,4,10,2010,8,0,0,0
5469,39,2010-10-08,1286598.59,184109,64.8,2.633,0.0,0.0,0.0,0.0,0.0,210.5144398,8.476,4,10,2010,8,0,0,0
607,5,2010-10-08,290494.85,34875,64.99,2.633,0.0,0.0,0.0,0.0,0.0,212.3019522,6.768,4,10,2010,8,0,1,0
464,4,2010-10-08,1951494.85,205863,67.73,2.645,0.0,0.0,0.0,0.0,0.0,126.2791667,7.127,4,10,2010,8,0,0,0
2324,17,2010-10-15,838297.32,93188,47.35,2.845,0.0,0.0,0.0,0.0,0.0,126.3266774,6.885,4,10,2010,15,0,1,0
179,2,2010-10-15,1794355.49,202307,65.8,2.72,0.0,0.0,0.0,0.0,0.0,211.4713286,8.163,4,10,2010,15,0,0,0
2610,19,2010-10-15,1369317.63,203819,51.32,2.999,0.0,0.0,0.0,0.0,0.0,132.7633548,8.067,4,10,2010,15,0,0,0
4326,31,2010-10-15,1265852.43,203750,68.61,2.72,0.0,0.0,0.0,0.0,0.0,211.4713286,8.163,4,10,2010,15,0,0,0
3754,27,2010-10-15,1728388.2,204184,58.38,2.999,0.0,0.0,0.0,0.0,0.0,136.6401935,8.021,4,10,2010,15,0,0,0
3039,22,2010-10-15,954401.46,119557,55.23,2.878,0.0,0.0,0.0,0.0,0.0,136.6401935,8.572,4,10,2010,15,0,1,0
1752,13,2010-10-15,1851431.06,219622,54.12,2.845,0.0,0.0,0.0,0.0,0.0,126.3266774,7.795,4,10,2010,15,0,0,0
608,5,2010-10-15,280681.2,34875,68.11,2.72,0.0,0.0,0.0,0.0,0.0,212.3691867,6.768,4,10,2010,15,0,1,0
2181,16,2010-10-15,452169.27999999997,57197,45.0,2.762,0.0,0.0,0.0,0.0,0.0,190.8623087,6.986,4,10,2010,15,0,1,0
5470,39,2010-10-15,1238742.0,184109,69.96,2.72,0.0,0.0,0.0,0.0,0.0,210.5805944,8.476,4,10,2010,15,0,0,0
1466,11,2010-10-15,1175003.67,207499,71.46,2.72,0.0,0.0,0.0,0.0,0.0,215.1293114,7.564,4,10,2010,15,0,0,0
2467,18,2010-10-15,1029618.1,120653,52.02,2.878,0.0,0.0,0.0,0.0,0.0,132.7633548,9.331,4,10,2010,15,0,1,0
5756,41,2010-10-15,1133913.33,196321,49.91,2.762,0.0,0.0,0.0,0.0,0.0,190.8623087,7.508,4,10,2010,15,0,0,0
751,6,2010-10-15,1344580.92,202505,68.93,2.72,0.0,0.0,0.0,0.0,0.0,213.3337977,7.007,4,10,2010,15,0,0,0
3325,24,2010-10-15,1300806.74,203819,52.83,2.999,0.0,0.0,0.0,0.0,0.0,132.7633548,8.275,4,10,2010,15,0,0,0
6328,45,2010-10-15,715263.3,118221,58.61,2.868,0.0,0.0,0.0,0.0,0.0,182.8106203,8.724,4,10,2010,15,0,1,0
5041,36,2010-10-15,453308.15,39910,71.57,2.705,0.0,0.0,0.0,0.0,0.0,210.5805944,8.476,4,10,2010,15,0,0,0
4612,33,2010-10-15,251732.91999999998,39690,80.49,3.08,0.0,0.0,0.0,0.0,0.0,126.3266774,9.265,4,10,2010,15,0,0,0
5899,42,2010-10-15,559285.35,39690,75.48,3.08,0.0,0.0,0.0,0.0,0.0,126.3266774,9.003,4,10,2010,15,0,0,1
894,7,2010-10-15,463370.48,70713,35.86,2.762,0.0,0.0,0.0,0.0,0.0,190.8623087,9.137,4,10,2010,15,0,1,0
2038,15,2010-10-15,577011.26,123737,49.96,2.999,0.0,0.0,0.0,0.0,0.0,132.7633548,8.067,4,10,2010,15,0,1,0
5327,38,2010-10-15,337743.26,39690,75.0,2.976,0.0,0.0,0.0,0.0,0.0,126.3266774,14.313,4,10,2010,15,0,0,1
2753,20,2010-10-15,1950676.39,203742,59.17,2.868,0.0,0.0,0.0,0.0,0.0,205.0137637,7.484,4,10,2010,15,0,0,0
6042,43,2010-10-15,699852.68,41062,68.78,2.72,0.0,0.0,0.0,0.0,0.0,203.7299032,10.21,4,10,2010,15,0,0,1
1180,9,2010-10-15,454769.68,125833,67.36,2.72,0.0,0.0,0.0,0.0,0.0,215.3589917,6.56,4,10,2010,15,0,1,0
3611,26,2010-10-15,937956.89,152513,39.93,2.878,0.0,0.0,0.0,0.0,0.0,132.7633548,8.149,4,10,2010,15,0,0,0
4183,30,2010-10-15,453943.89,42988,68.61,2.72,0.0,0.0,0.0,0.0,0.0,211.4713286,8.163,4,10,2010,15,0,0,1
4469,32,2010-10-15,1096692.88,203007,52.96,2.762,0.0,0.0,0.0,0.0,0.0,190.8623087,9.137,4,10,2010,15,0,0,0
3897,28,2010-10-15,1158062.99,206302,75.0,2.976,0.0,0.0,0.0,0.0,0.0,126.3266774,14.313,4,10,2010,15,0,0,0
322,3,2010-10-15,345584.39,37392,69.71,2.72,0.0,0.0,0.0,0.0,0.0,215.1293114,7.564,4,10,2010,15,0,1,0
6185,44,2010-10-15,268708.43,39910,54.12,2.845,0.0,0.0,0.0,0.0,0.0,126.3266774,7.61,4,10,2010,15,0,0,1
4755,34,2010-10-15,888703.62,158114,59.57,2.732,0.0,0.0,0.0,0.0,0.0,126.3266774,10.21,4,10,2010,15,0,0,0
1895,14,2010-10-15,1932162.63,200898,58.61,2.868,0.0,0.0,0.0,0.0,0.0,182.8106203,8.724,4,10,2010,15,0,0,0
5184,37,2010-10-15,498925.86,39910,71.57,2.72,0.0,0.0,0.0,0.0,0.0,210.5805944,8.476,4,10,2010,15,0,0,1
465,4,2010-10-15,1867345.09,205863,62.03,2.732,0.0,0.0,0.0,0.0,0.0,126.3266774,7.127,4,10,2010,15,0,0,0
1323,10,2010-10-15,1703850.25,126512,75.48,3.08,0.0,0.0,0.0,0.0,0.0,126.3266774,9.003,4,10,2010,15,0,1,0
3468,25,2010-10-15,616094.72,128107,54.09,2.868,0.0,0.0,0.0,0.0,0.0,205.0137637,7.484,4,10,2010,15,0,1,0
5613,40,2010-10-15,917883.17,155083,44.56,2.878,0.0,0.0,0.0,0.0,0.0,132.7633548,5.287,4,10,2010,15,0,0,0
2896,21,2010-10-15,693412.05,140167,68.61,2.72,0.0,0.0,0.0,0.0,0.0,211.4713286,8.163,4,10,2010,15,0,1,0
4898,35,2010-10-15,798376.99,103681,58.38,2.868,0.0,0.0,0.0,0.0,0.0,136.6401935,8.763,4,10,2010,15,0,1,0
1037,8,2010-10-15,826546.96,155078,62.59,2.72,0.0,0.0,0.0,0.0,0.0,215.1757,6.433,4,10,2010,15,0,0,0
36,1,2010-10-15,1459409.1,151315,67.18,2.72,0.0,0.0,0.0,0.0,0.0,211.8137436,7.838,4,10,2010,15,0,0,0
3182,23,2010-10-15,1119809.71,114533,45.55,2.878,0.0,0.0,0.0,0.0,0.0,132.7633548,5.287,4,10,2010,15,0,1,0
1609,12,2010-10-15,862419.84,112238,75.0,2.976,0.0,0.0,0.0,0.0,0.0,126.3266774,14.313,4,10,2010,15,0,1,0
4040,29,2010-10-15,483011.69,93638,55.23,2.878,0.0,0.0,0.0,0.0,0.0,132.7633548,10.524,4,10,2010,15,0,1,0
1467,11,2010-10-22,1169831.38,207499,72.6,2.725,0.0,0.0,0.0,0.0,0.0,215.17839,7.564,4,10,2010,22,0,0,0
1896,14,2010-10-22,1936621.09,200898,53.15,2.917,0.0,0.0,0.0,0.0,0.0,182.8558685,8.724,4,10,2010,22,0,0,0
4041,29,2010-10-22,505221.17,93638,50.24,2.919,0.0,0.0,0.0,0.0,0.0,132.8170968,10.524,4,10,2010,22,0,1,0
5614,40,2010-10-22,882180.91,155083,41.25,2.919,0.0,0.0,0.0,0.0,0.0,132.8170968,5.287,4,10,2010,22,0,0,0
5185,37,2010-10-22,510425.4,39910,72.24,2.725,0.0,0.0,0.0,0.0,0.0,210.6271444,8.476,4,10,2010,22,0,0,1
609,5,2010-10-22,284988.27,34875,70.96,2.725,0.0,0.0,0.0,0.0,0.0,212.4169928,6.768,4,10,2010,22,0,1,0
1038,8,2010-10-22,836419.14,155078,62.86,2.725,0.0,0.0,0.0,0.0,0.0,215.2248,6.433,4,10,2010,22,0,0,0
895,7,2010-10-22,472450.81,70713,36.84,2.762,0.0,0.0,0.0,0.0,0.0,190.9070184,9.137,4,10,2010,22,0,1,0
6329,45,2010-10-22,730899.37,118221,53.15,2.917,0.0,0.0,0.0,0.0,0.0,182.8558685,8.724,4,10,2010,22,0,1,0
1324,10,2010-10-22,1740234.06,126512,68.12,3.014,0.0,0.0,0.0,0.0,0.0,126.3815484,9.003,4,10,2010,22,0,1,0
3326,24,2010-10-22,1234875.33,203819,48.69,3.049,0.0,0.0,0.0,0.0,0.0,132.8170968,8.275,4,10,2010,22,0,0,0
4327,31,2010-10-22,1262289.29,203750,70.72,2.725,0.0,0.0,0.0,0.0,0.0,211.5187208,8.163,4,10,2010,22,0,0,0
180,2,2010-10-22,1737947.64,202307,68.5,2.725,0.0,0.0,0.0,0.0,0.0,211.5187208,8.163,4,10,2010,22,0,0,0
2325,17,2010-10-22,815093.76,93188,47.95,2.849,0.0,0.0,0.0,0.0,0.0,126.3815484,6.885,4,10,2010,22,0,1,0
1181,9,2010-10-22,466322.76,125833,69.99,2.725,0.0,0.0,0.0,0.0,0.0,215.4081762,6.56,4,10,2010,22,0,1,0
5328,38,2010-10-22,339042.18,39690,68.85,3.014,0.0,0.0,0.0,0.0,0.0,126.3815484,14.313,4,10,2010,22,0,0,1
466,4,2010-10-22,1927610.06,205863,64.17,2.736,0.0,0.0,0.0,0.0,0.0,126.3815484,7.127,4,10,2010,22,0,0,0
3755,27,2010-10-22,1693935.29,204184,52.82,3.049,0.0,0.0,0.0,0.0,0.0,136.688871,8.021,4,10,2010,22,0,0,0
752,6,2010-10-22,1332716.53,202505,70.97,2.725,0.0,0.0,0.0,0.0,0.0,213.3820486,7.007,4,10,2010,22,0,0,0
2039,15,2010-10-22,600395.73,123737,47.1,3.049,0.0,0.0,0.0,0.0,0.0,132.8170968,8.067,4,10,2010,22,0,1,0
6186,44,2010-10-22,270110.3,39910,56.89,2.849,0.0,0.0,0.0,0.0,0.0,126.3815484,7.61,4,10,2010,22,0,0,1
5757,41,2010-10-22,1156003.7,196321,48.09,2.762,0.0,0.0,0.0,0.0,0.0,190.9070184,7.508,4,10,2010,22,0,0,0
2468,18,2010-10-22,1052120.43,120653,47.12,2.919,0.0,0.0,0.0,0.0,0.0,132.8170968,9.331,4,10,2010,22,0,1,0
2611,19,2010-10-22,1357154.71,203819,48.45,3.049,0.0,0.0,0.0,0.0,0.0,132.8170968,8.067,4,10,2010,22,0,0,0
1610,12,2010-10-22,857883.46,112238,68.85,3.014,0.0,0.0,0.0,0.0,0.0,126.3815484,14.313,4,10,2010,22,0,1,0
3183,23,2010-10-22,1147503.92,114533,43.19,2.919,0.0,0.0,0.0,0.0,0.0,132.8170968,5.287,4,10,2010,22,0,1,0
3040,22,2010-10-22,960998.52,119557,50.24,2.919,0.0,0.0,0.0,0.0,0.0,136.688871,8.572,4,10,2010,22,0,1,0
1753,13,2010-10-22,1796949.59,219622,56.89,2.849,0.0,0.0,0.0,0.0,0.0,126.3815484,7.795,4,10,2010,22,0,0,0
4470,32,2010-10-22,1102185.0,203007,52.3,2.762,0.0,0.0,0.0,0.0,0.0,190.9070184,9.137,4,10,2010,22,0,0,0
4184,30,2010-10-22,459631.74,42988,70.72,2.725,0.0,0.0,0.0,0.0,0.0,211.5187208,8.163,4,10,2010,22,0,0,1
37,1,2010-10-22,1345454.0,151315,69.86,2.725,0.0,0.0,0.0,0.0,0.0,211.8612937,7.838,4,10,2010,22,0,0,0
4899,35,2010-10-22,827705.82,103681,52.82,2.917,0.0,0.0,0.0,0.0,0.0,136.688871,8.763,4,10,2010,22,0,1,0
2754,20,2010-10-22,1893955.27,203742,50.52,2.917,0.0,0.0,0.0,0.0,0.0,205.0627881,7.484,4,10,2010,22,0,0,0
5471,39,2010-10-22,1261109.01,184109,71.73,2.725,0.0,0.0,0.0,0.0,0.0,210.6271444,8.476,4,10,2010,22,0,0,0
4613,33,2010-10-22,234175.92,39690,74.2,3.014,0.0,0.0,0.0,0.0,0.0,126.3815484,9.265,4,10,2010,22,0,0,0
2897,21,2010-10-22,710668.45,140167,70.72,2.725,0.0,0.0,0.0,0.0,0.0,211.5187208,8.163,4,10,2010,22,0,1,0
6043,43,2010-10-22,680943.03,41062,69.46,2.725,0.0,0.0,0.0,0.0,0.0,203.7770645,10.21,4,10,2010,22,0,0,1
323,3,2010-10-22,348895.98,37392,71.64,2.725,0.0,0.0,0.0,0.0,0.0,215.17839,7.564,4,10,2010,22,0,1,0
2182,16,2010-10-22,541216.92,57197,45.85,2.762,0.0,0.0,0.0,0.0,0.0,190.9070184,6.986,4,10,2010,22,0,1,0
3898,28,2010-10-22,1120619.32,206302,68.85,3.014,0.0,0.0,0.0,0.0,0.0,126.3815484,14.313,4,10,2010,22,0,0,0
5042,36,2010-10-22,424956.3,39910,72.24,2.698,0.0,0.0,0.0,0.0,0.0,210.6271444,8.476,4,10,2010,22,0,0,0
4756,34,2010-10-22,936293.6,158114,58.11,2.736,0.0,0.0,0.0,0.0,0.0,126.3815484,10.21,4,10,2010,22,0,0,0
3612,26,2010-10-22,916522.66,152513,36.13,2.919,0.0,0.0,0.0,0.0,0.0,132.8170968,8.149,4,10,2010,22,0,0,0
3469,25,2010-10-22,661644.19,128107,46.73,2.917,0.0,0.0,0.0,0.0,0.0,205.0627881,7.484,4,10,2010,22,0,1,0
5900,42,2010-10-22,522467.51,39690,68.12,3.014,0.0,0.0,0.0,0.0,0.0,126.3815484,9.003,4,10,2010,22,0,0,1
5043,36,2010-10-29,392654.26,39910,76.22,2.68,0.0,0.0,0.0,0.0,0.0,210.6736944,8.476,4,10,2010,29,0,0,0
2755,20,2010-10-29,1891816.0,203742,57.56,2.921,0.0,0.0,0.0,0.0,0.0,205.1118126,7.484,4,10,2010,29,0,0,0
1468,11,2010-10-29,1195036.0,207499,74.21,2.716,0.0,0.0,0.0,0.0,0.0,215.2274686,7.564,4,10,2010,29,0,0,0
610,5,2010-10-29,278031.81,34875,70.58,2.716,0.0,0.0,0.0,0.0,0.0,212.464799,6.768,4,10,2010,29,0,1,0
4614,33,2010-10-29,213538.32,39690,71.34,3.13,0.0,0.0,0.0,0.0,0.0,126.4364194,9.265,4,10,2010,29,0,0,0
467,4,2010-10-29,1933333.0,205863,56.94,2.718,0.0,0.0,0.0,0.0,0.0,126.4364194,7.127,4,10,2010,29,0,0,0
896,7,2010-10-29,465493.15,70713,34.78,2.748,0.0,0.0,0.0,0.0,0.0,190.951728,9.137,4,10,2010,29,0,1,0
